ROWNAME,VECTOR,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,CONCACTENATE
efforts,-0.425668732182847 0.537864836182322 0.281514869688105 0.0772860246023669 -0.337379924536501 0.0450244015857538 0.519855372170471 -0.0112007932772524 -0.632333176124544 -0.115388734871942 0.443634850449877 0.111416012430991 0.903694561176144 -0.139033266282791 -0.508110174335407 0.682761449313991 0.513381557138712 -0.266014264225265 -0.48846674935114 0.475375028271856 -0.058829745352988 0.341797645763591 0.311993477394078 -0.187262829287593 -0.219545293819139 0.671409117528102 -0.315476652716895 -0.373601252502365 -0.313635140095608 -0.367238253384585 0.329922240219852 -0.0442701932529317 -0.0715261168197047 -0.580178768973368 -0.412166835197113 0.284447696029029 0.0185089071214712 1.00806206210767 0.398824051476356 -0.0434102473734918 -0.745975607327116 -0.464787043837 0.126707237403248 0.0370578559311259 -0.647526017483875 -0.138349730997813 0.179367937881425 -0.449555028730565 0.721872218727196 0.0472911925441209,-0.425668732,0.537864836,0.28151487,0.077286025,-0.337379925,0.045024402,0.519855372,-0.011200793,-0.632333176,-0.115388735,0.44363485,0.111416012,0.903694561,-0.139033266,-0.508110174,0.682761449,0.513381557,-0.266014264,-0.488466749,0.475375028,-0.058829745,0.341797646,0.311993477,-0.187262829,-0.219545294,0.671409118,-0.315476653,-0.373601253,-0.31363514,-0.367238253,0.32992224,-0.044270193,-0.071526117,-0.580178769,-0.412166835,0.284447696,0.018508907,1.008062062,0.398824051,-0.043410247,-0.745975607,-0.464787044,0.126707237,0.037057856,-0.647526017,-0.138349731,0.179367938,-0.449555029,0.721872219,0.047291193,-0.425668732182847 0.537864836182322 0.281514869688105 0.0772860246023669 -0.337379924536501 0.0450244015857538 0.519855372170471 -0.0112007932772524 -0.632333176124544 -0.115388734871942 0.443634850449877 0.111416012430991 0.903694561176144 -0.139033266282791 -0.508110174335407 0.682761449313991 0.513381557138712 -0.266014264225265 -0.48846674935114 0.475375028271856 -0.058829745352988 0.341797645763591 0.311993477394078 -0.187262829287593 -0.219545293819139 0.671409117528102 -0.315476652716895 -0.373601252502365 -0.313635140095608 -0.367238253384585 0.329922240219852 -0.0442701932529317 -0.0715261168197047 -0.580178768973368 -0.412166835197113 0.284447696029029 0.0185089071214712 1.00806206210767 0.398824051476356 -0.0434102473734918 -0.745975607327116 -0.464787043837 0.126707237403248 0.0370578559311259 -0.647526017483875 -0.138349730997813 0.179367937881425 -0.449555028730565 0.721872218727196 0.0472911925441209
erlton,-0.114507918268098 0.304335175764017 -0.203754434078849 -0.117823661496696 0.178966843740469 0.567580486575198 -0.93653785290081 0.518699158467351 -0.25935581159343 -0.529177920231912 -0.00134658227015566 -0.267136189625569 0.066037430175287 0.30508755635871 0.288893180014567 -0.351468800062984 -0.333868962830994 -0.4366095320247 -0.152970029376166 -0.645256105882934 0.440294175435922 0.0690902653061122 0.326311515635294 -0.214850041583613 0.566465899314221 -0.210156752511627 1.05630848680034 0.0152606341902956 0.139722160064099 0.280083620041426 0.885561992882482 -0.555463283709777 -0.194943669903763 -0.57442939731999 0.418786140819963 -0.837571887723612 -0.0426864351070249 -0.259622179017827 0.864722316942852 -0.267238950501816 -0.263798616971114 -0.247803753836525 -0.856905949017996 -0.211753595048258 -0.326047661428104 -0.122320337935286 0.178861090073868 -0.164374704801602 0.052133337797764 -0.129790868787747,-0.114507918,0.304335176,-0.203754434,-0.117823661,0.178966844,0.567580487,-0.936537853,0.518699158,-0.259355812,-0.52917792,-0.001346582,-0.26713619,0.06603743,0.305087556,0.28889318,-0.3514688,-0.333868963,-0.436609532,-0.152970029,-0.645256106,0.440294175,0.069090265,0.326311516,-0.214850042,0.566465899,-0.210156753,1.056308487,0.015260634,0.13972216,0.28008362,0.885561993,-0.555463284,-0.19494367,-0.574429397,0.418786141,-0.837571888,-0.042686435,-0.259622179,0.864722317,-0.267238951,-0.263798617,-0.247803754,-0.856905949,-0.211753595,-0.326047661,-0.122320338,0.17886109,-0.164374705,0.052133338,-0.129790869,-0.114507918268098 0.304335175764017 -0.203754434078849 -0.117823661496696 0.178966843740469 0.567580486575198 -0.93653785290081 0.518699158467351 -0.25935581159343 -0.529177920231912 -0.00134658227015566 -0.267136189625569 0.066037430175287 0.30508755635871 0.288893180014567 -0.351468800062984 -0.333868962830994 -0.4366095320247 -0.152970029376166 -0.645256105882934 0.440294175435922 0.0690902653061122 0.326311515635294 -0.214850041583613 0.566465899314221 -0.210156752511627 1.05630848680034 0.0152606341902956 0.139722160064099 0.280083620041426 0.885561992882482 -0.555463283709777 -0.194943669903763 -0.57442939731999 0.418786140819963 -0.837571887723612 -0.0426864351070249 -0.259622179017827 0.864722316942852 -0.267238950501816 -0.263798616971114 -0.247803753836525 -0.856905949017996 -0.211753595048258 -0.326047661428104 -0.122320337935286 0.178861090073868 -0.164374704801602 0.052133337797764 -0.129790868787747
evacuation,-0.14768599549584 -0.116554857668459 0.624923397441409 -0.313503127322231 0.00646341771853503 0.880927177791843 -0.121161234980671 -0.441102637054898 0.584108793875002 -0.0203852783935443 -0.280650893252859 -0.114359134253992 -0.405224919903591 0.647452070711445 0.212492696751543 0.51990101486261 0.186085533907479 -0.892071906949284 0.47938939969372 0.165012479971126 -0.674157591234427 0.590502822005147 0.0824041135716088 -0.0134076966031382 -0.365017703554094 0.242038541077687 -0.615174699718175 0.543321018867553 0.627184686275382 -0.444096152526307 0.199590493778903 0.145993824209962 -0.00674349187510894 -0.229902952794802 0.386161086970019 0.701686226098878 0.0152917951208149 -0.220202436280892 0.183148953569539 -0.177324175562015 0.52342312844658 0.306303425249909 -0.343119793083617 -0.0978469113243755 -0.0115148697555475 0.175758827440147 0.547903092157111 -0.169452934466928 0.0889987691651137 0.619276080454731,-0.147685995,-0.116554858,0.624923397,-0.313503127,0.006463418,0.880927178,-0.121161235,-0.441102637,0.584108794,-0.020385278,-0.280650893,-0.114359134,-0.40522492,0.647452071,0.212492697,0.519901015,0.186085534,-0.892071907,0.4793894,0.16501248,-0.674157591,0.590502822,0.082404114,-0.013407697,-0.365017704,0.242038541,-0.6151747,0.543321019,0.627184686,-0.444096153,0.199590494,0.145993824,-0.006743492,-0.229902953,0.386161087,0.701686226,0.015291795,-0.220202436,0.183148954,-0.177324176,0.523423128,0.306303425,-0.343119793,-0.097846911,-0.01151487,0.175758827,0.547903092,-0.169452934,0.088998769,0.61927608,-0.14768599549584 -0.116554857668459 0.624923397441409 -0.313503127322231 0.00646341771853503 0.880927177791843 -0.121161234980671 -0.441102637054898 0.584108793875002 -0.0203852783935443 -0.280650893252859 -0.114359134253992 -0.405224919903591 0.647452070711445 0.212492696751543 0.51990101486261 0.186085533907479 -0.892071906949284 0.47938939969372 0.165012479971126 -0.674157591234427 0.590502822005147 0.0824041135716088 -0.0134076966031382 -0.365017703554094 0.242038541077687 -0.615174699718175 0.543321018867553 0.627184686275382 -0.444096152526307 0.199590493778903 0.145993824209962 -0.00674349187510894 -0.229902952794802 0.386161086970019 0.701686226098878 0.0152917951208149 -0.220202436280892 0.183148953569539 -0.177324175562015 0.52342312844658 0.306303425249909 -0.343119793083617 -0.0978469113243755 -0.0115148697555475 0.175758827440147 0.547903092157111 -0.169452934466928 0.0889987691651137 0.619276080454731
evacuations,0.243595951328923 -0.235711152336556 0.0720429046724669 0.662592050588396 0.692077294694126 -0.539244939099752 0.307772886357202 0.018753842271266 0.0338561011369237 0.325610487434844 0.204290635887792 0.554748819302997 -0.375681645690015 -0.580511385716896 0.321533751751547 -0.275327858048652 0.0422158237506542 0.041122309129089 0.271474681638929 -0.429501574678185 0.245704831651257 -0.222163959908351 -0.691860060179754 -0.0795373835252819 0.95660679797298 -0.131656060391813 0.484169130336333 0.678984845550769 0.835231074324283 0.219890670500485 0.4440328364731 -0.069702398453347 0.0831222056979395 -0.0532908708801367 -0.611048779902062 -0.562325092683286 -0.341327802278897 0.217104101950822 -0.170356572551815 0.605933886784201 -0.591668169376475 -0.660490477105189 0.159870386817373 -0.0738224406937079 -0.972263449128145 -0.00796489480190129 0.442584657188405 -0.610562153062364 -0.312254290800667 -0.688353038282252,0.243595951,-0.235711152,0.072042905,0.662592051,0.692077295,-0.539244939,0.307772886,0.018753842,0.033856101,0.325610487,0.204290636,0.554748819,-0.375681646,-0.580511386,0.321533752,-0.275327858,0.042215824,0.041122309,0.271474682,-0.429501575,0.245704832,-0.22216396,-0.69186006,-0.079537384,0.956606798,-0.13165606,0.48416913,0.678984846,0.835231074,0.219890671,0.444032836,-0.069702398,0.083122206,-0.053290871,-0.61104878,-0.562325093,-0.341327802,0.217104102,-0.170356573,0.605933887,-0.591668169,-0.660490477,0.159870387,-0.073822441,-0.972263449,-0.007964895,0.442584657,-0.610562153,-0.312254291,-0.688353038,0.243595951328923 -0.235711152336556 0.0720429046724669 0.662592050588396 0.692077294694126 -0.539244939099752 0.307772886357202 0.018753842271266 0.0338561011369237 0.325610487434844 0.204290635887792 0.554748819302997 -0.375681645690015 -0.580511385716896 0.321533751751547 -0.275327858048652 0.0422158237506542 0.041122309129089 0.271474681638929 -0.429501574678185 0.245704831651257 -0.222163959908351 -0.691860060179754 -0.0795373835252819 0.95660679797298 -0.131656060391813 0.484169130336333 0.678984845550769 0.835231074324283 0.219890670500485 0.4440328364731 -0.069702398453347 0.0831222056979395 -0.0532908708801367 -0.611048779902062 -0.562325092683286 -0.341327802278897 0.217104101950822 -0.170356572551815 0.605933886784201 -0.591668169376475 -0.660490477105189 0.159870386817373 -0.0738224406937079 -0.972263449128145 -0.00796489480190129 0.442584657188405 -0.610562153062364 -0.312254290800667 -0.688353038282252
fellow,-0.123727596714729 0.295186340948059 0.12116473702772 0.331053199180963 0.0444939195063697 0.367166192057679 -0.138148618666195 0.431661461230733 -0.0278769535988677 -0.497220082306257 0.13412719362603 -0.861508976104593 0.312607606896274 -0.168495239516316 0.39515861183161 0.222057999871832 -0.630670616662425 -0.26908393559995 -0.380149135255518 0.0334612512519463 -0.587314992709377 0.251839551784147 0.763391520140873 -0.230321519705959 0.157946108381479 -0.00217500471221538 -0.300768332889572 -0.132521956640787 -0.0827811725980146 0.397142214494493 -0.0552636194436294 0.41850166216195 0.150675388130312 -0.488286200157499 -0.33546267843387 -0.351077374427436 0.173446852895863 0.447237890276665 0.0823279614172401 -0.0383849319901715 -0.388757407995361 0.579147618764156 0.0693942208639822 0.547798289436242 -0.0988929178186467 -0.197054999202186 0.809477256415405 0.205121733446961 0.128420010142257 -0.946733493831904,-0.123727597,0.295186341,0.121164737,0.331053199,0.04449392,0.367166192,-0.138148619,0.431661461,-0.027876954,-0.497220082,0.134127194,-0.861508976,0.312607607,-0.16849524,0.395158612,0.222058,-0.630670617,-0.269083936,-0.380149135,0.033461251,-0.587314993,0.251839552,0.76339152,-0.23032152,0.157946108,-0.002175005,-0.300768333,-0.132521957,-0.082781173,0.397142214,-0.055263619,0.418501662,0.150675388,-0.4882862,-0.335462678,-0.351077374,0.173446853,0.44723789,0.082327961,-0.038384932,-0.388757408,0.579147619,0.069394221,0.547798289,-0.098892918,-0.197054999,0.809477256,0.205121733,0.12842001,-0.946733494,-0.123727596714729 0.295186340948059 0.12116473702772 0.331053199180963 0.0444939195063697 0.367166192057679 -0.138148618666195 0.431661461230733 -0.0278769535988677 -0.497220082306257 0.13412719362603 -0.861508976104593 0.312607606896274 -0.168495239516316 0.39515861183161 0.222057999871832 -0.630670616662425 -0.26908393559995 -0.380149135255518 0.0334612512519463 -0.587314992709377 0.251839551784147 0.763391520140873 -0.230321519705959 0.157946108381479 -0.00217500471221538 -0.300768332889572 -0.132521956640787 -0.0827811725980146 0.397142214494493 -0.0552636194436294 0.41850166216195 0.150675388130312 -0.488286200157499 -0.33546267843387 -0.351077374427436 0.173446852895863 0.447237890276665 0.0823279614172401 -0.0383849319901715 -0.388757407995361 0.579147618764156 0.0693942208639822 0.547798289436242 -0.0988929178186467 -0.197054999202186 0.809477256415405 0.205121733446961 0.128420010142257 -0.946733493831904
fire,-0.174742783682665 -0.510817212923382 -0.474365632155867 -0.244648271511631 -0.267382532275277 0.403545663025464 0.0763782962424259 0.22652933368571 0.199152380424459 0.708925883352697 -0.68194633116675 -0.0974492443030805 -0.155239681897452 -0.666548209247243 -0.111762342370042 -0.00612694664178453 -0.0137068566231347 0.748091735511543 -0.461646974256542 0.120387419772126 -0.0322707241882067 0.368575937744757 -0.130148881733324 0.261117028529075 0.265214699499978 -0.611498024205773 0.112834393066434 0.408906210340998 -0.233169601831587 -0.874859430731808 -0.250038586877303 0.0535138706110234 0.138045972347784 0.472917959013983 0.256621444578499 0.87421982469325 -0.453542393993137 0.53197209057274 -0.239809473005752 0.401080022986008 0.795012046940984 -0.52788619580496 0.675404386017516 -0.127137462613013 0.175243256503415 0.316994896830559 -0.522847893366787 -0.0723581134697494 0.609775790063842 0.331318151240205,-0.174742784,-0.510817213,-0.474365632,-0.244648272,-0.267382532,0.403545663,0.076378296,0.226529334,0.19915238,0.708925883,-0.681946331,-0.097449244,-0.155239682,-0.666548209,-0.111762342,-0.006126947,-0.013706857,0.748091736,-0.461646974,0.12038742,-0.032270724,0.368575938,-0.130148882,0.261117029,0.265214699,-0.611498024,0.112834393,0.40890621,-0.233169602,-0.874859431,-0.250038587,0.053513871,0.138045972,0.472917959,0.256621445,0.874219825,-0.453542394,0.531972091,-0.239809473,0.401080023,0.795012047,-0.527886196,0.675404386,-0.127137463,0.175243257,0.316994897,-0.522847893,-0.072358113,0.60977579,0.331318151,-0.174742783682665 -0.510817212923382 -0.474365632155867 -0.244648271511631 -0.267382532275277 0.403545663025464 0.0763782962424259 0.22652933368571 0.199152380424459 0.708925883352697 -0.68194633116675 -0.0974492443030805 -0.155239681897452 -0.666548209247243 -0.111762342370042 -0.00612694664178453 -0.0137068566231347 0.748091735511543 -0.461646974256542 0.120387419772126 -0.0322707241882067 0.368575937744757 -0.130148881733324 0.261117028529075 0.265214699499978 -0.611498024205773 0.112834393066434 0.408906210340998 -0.233169601831587 -0.874859430731808 -0.250038586877303 0.0535138706110234 0.138045972347784 0.472917959013983 0.256621444578499 0.87421982469325 -0.453542393993137 0.53197209057274 -0.239809473005752 0.401080022986008 0.795012046940984 -0.52788619580496 0.675404386017516 -0.127137462613013 0.175243256503415 0.316994896830559 -0.522847893366787 -0.0723581134697494 0.609775790063842 0.331318151240205
flooded,0.324742772116081 -0.0548334994620356 -1.05735009720298 -0.0239552772183991 0.207921285183991 0.563801528366039 -0.13366230603476 -1.01902104209075 -0.540600847367683 -0.193104646029985 -0.122126734796869 -0.563669711381886 -0.376308687049621 -0.323450830019781 -0.124053280738096 -0.511840550357118 -0.67242023713377 -0.181257882170132 0.196384026625023 0.257500494446387 0.284729605543456 -0.176031061583616 0.552169651077379 -0.213677774036207 0.261691363219556 -0.653929864329608 -0.0837613912906716 -0.817318923828866 0.76384618182498 -0.614368346215768 -0.0185976455008042 -0.23812901214609 -0.591389755895752 0.130193001582259 0.375823993962996 -0.929410445882295 0.886576712920061 0.617756998098105 -0.756293692056591 -0.415894142210132 -0.00899962972129586 0.311597886384158 0.424103625911326 0.565403124466839 0.593542980721636 0.214534176649971 -0.55228996578389 -0.107929998521099 -0.386185510148737 0.373922522940235,0.324742772,-0.054833499,-1.057350097,-0.023955277,0.207921285,0.563801528,-0.133662306,-1.019021042,-0.540600847,-0.193104646,-0.122126735,-0.563669711,-0.376308687,-0.32345083,-0.124053281,-0.51184055,-0.672420237,-0.181257882,0.196384027,0.257500494,0.284729606,-0.176031062,0.552169651,-0.213677774,0.261691363,-0.653929864,-0.083761391,-0.817318924,0.763846182,-0.614368346,-0.018597646,-0.238129012,-0.591389756,0.130193002,0.375823994,-0.929410446,0.886576713,0.617756998,-0.756293692,-0.415894142,-0.00899963,0.311597886,0.424103626,0.565403124,0.593542981,0.214534177,-0.552289966,-0.107929999,-0.38618551,0.373922523,0.324742772116081 -0.0548334994620356 -1.05735009720298 -0.0239552772183991 0.207921285183991 0.563801528366039 -0.13366230603476 -1.01902104209075 -0.540600847367683 -0.193104646029985 -0.122126734796869 -0.563669711381886 -0.376308687049621 -0.323450830019781 -0.124053280738096 -0.511840550357118 -0.67242023713377 -0.181257882170132 0.196384026625023 0.257500494446387 0.284729605543456 -0.176031061583616 0.552169651077379 -0.213677774036207 0.261691363219556 -0.653929864329608 -0.0837613912906716 -0.817318923828866 0.76384618182498 -0.614368346215768 -0.0185976455008042 -0.23812901214609 -0.591389755895752 0.130193001582259 0.375823993962996 -0.929410445882295 0.886576712920061 0.617756998098105 -0.756293692056591 -0.415894142210132 -0.00899962972129586 0.311597886384158 0.424103625911326 0.565403124466839 0.593542980721636 0.214534176649971 -0.55228996578389 -0.107929998521099 -0.386185510148737 0.373922522940235
generator,0.245740533532912 -0.198458777730846 0.17265030040356 0.4566483936888 0.054316543225985 0.236895568338951 -0.38443554990801 -0.144504270096017 0.555515890484876 0.239874204383357 0.0733019223654936 0.0119436270449564 0.189960448069506 -0.501974969807161 0.309309576150162 -0.225566999492433 0.676268993687113 -0.291011694742679 -0.633699475099066 -0.616163178345958 0.701452097421272 -1.12057846782272 0.17861920782682 0.621907212354261 0.940118391199457 -0.289242659373263 -0.309974888484679 0.306283660998228 0.229020758010362 -0.232434690173955 -0.31120474628836 -0.0920583000509505 -0.153723333067645 -0.511820617720007 -0.501335597944997 -0.522903550524364 0.865254229494817 0.555862127932182 -0.364184437500958 0.556707401252555 0.121794545535565 0.839623505143112 0.306935956164214 -0.0862178655488952 -0.0190723766517775 0.111052291950843 -0.586761517316454 0.309678239087563 0.175695761713042 -0.123089420040937,0.245740534,-0.198458778,0.1726503,0.456648394,0.054316543,0.236895568,-0.38443555,-0.14450427,0.55551589,0.239874204,0.073301922,0.011943627,0.189960448,-0.50197497,0.309309576,-0.225566999,0.676268994,-0.291011695,-0.633699475,-0.616163178,0.701452097,-1.120578468,0.178619208,0.621907212,0.940118391,-0.289242659,-0.309974888,0.306283661,0.229020758,-0.23243469,-0.311204746,-0.0920583,-0.153723333,-0.511820618,-0.501335598,-0.522903551,0.865254229,0.555862128,-0.364184438,0.556707401,0.121794546,0.839623505,0.306935956,-0.086217866,-0.019072377,0.111052292,-0.586761517,0.309678239,0.175695762,-0.12308942,0.245740533532912 -0.198458777730846 0.17265030040356 0.4566483936888 0.054316543225985 0.236895568338951 -0.38443554990801 -0.144504270096017 0.555515890484876 0.239874204383357 0.0733019223654936 0.0119436270449564 0.189960448069506 -0.501974969807161 0.309309576150162 -0.225566999492433 0.676268993687113 -0.291011694742679 -0.633699475099066 -0.616163178345958 0.701452097421272 -1.12057846782272 0.17861920782682 0.621907212354261 0.940118391199457 -0.289242659373263 -0.309974888484679 0.306283660998228 0.229020758010362 -0.232434690173955 -0.31120474628836 -0.0920583000509505 -0.153723333067645 -0.511820617720007 -0.501335597944997 -0.522903550524364 0.865254229494817 0.555862127932182 -0.364184437500958 0.556707401252555 0.121794545535565 0.839623505143112 0.306935956164214 -0.0862178655488952 -0.0190723766517775 0.111052291950843 -0.586761517316454 0.309678239087563 0.175695761713042 -0.123089420040937
golf,0.123592314925185 0.116222079019519 0.548137052089704 -0.253788757029258 0.500355485123229 0.257308760505394 -0.31205526803988 0.849298803656875 -0.117843449547277 -0.199740452307352 0.265522148223729 -0.0232349304647529 -0.448769964456277 0.263576513331509 -0.219151861506194 -0.0684149969147571 0.035614542290968 -0.083885901058281 -0.268248018754096 0.0343640992825476 0.193429049679791 -0.0828590578572461 0.24778833772282 0.148735566696714 0.659724415841136 -0.284967200039779 0.54258675433761 0.133491948299978 -0.379206926766489 -0.490595828427504 -0.465964615498607 0.722866009267038 -0.621899532611464 0.866403557824175 0.340982799242845 -0.0140412319489742 0.232404835643066 0.825189174012008 -0.820012525097421 0.058974877920091 -0.0159092589995106 0.0451381487060532 0.0610836896350591 0.73590713932928 -0.151903654431164 0.168984761764787 -0.734103824017136 0.358293055745714 -0.0275122927328623 -0.029743215684562,0.123592315,0.116222079,0.548137052,-0.253788757,0.500355485,0.257308761,-0.312055268,0.849298804,-0.11784345,-0.199740452,0.265522148,-0.02323493,-0.448769964,0.263576513,-0.219151862,-0.068414997,0.035614542,-0.083885901,-0.268248019,0.034364099,0.19342905,-0.082859058,0.247788338,0.148735567,0.659724416,-0.2849672,0.542586754,0.133491948,-0.379206927,-0.490595828,-0.465964615,0.722866009,-0.621899533,0.866403558,0.340982799,-0.014041232,0.232404836,0.825189174,-0.820012525,0.058974878,-0.015909259,0.045138149,0.06108369,0.735907139,-0.151903654,0.168984762,-0.734103824,0.358293056,-0.027512293,-0.029743216,0.123592314925185 0.116222079019519 0.548137052089704 -0.253788757029258 0.500355485123229 0.257308760505394 -0.31205526803988 0.849298803656875 -0.117843449547277 -0.199740452307352 0.265522148223729 -0.0232349304647529 -0.448769964456277 0.263576513331509 -0.219151861506194 -0.0684149969147571 0.035614542290968 -0.083885901058281 -0.268248018754096 0.0343640992825476 0.193429049679791 -0.0828590578572461 0.24778833772282 0.148735566696714 0.659724415841136 -0.284967200039779 0.54258675433761 0.133491948299978 -0.379206926766489 -0.490595828427504 -0.465964615498607 0.722866009267038 -0.621899532611464 0.866403557824175 0.340982799242845 -0.0140412319489742 0.232404835643066 0.825189174012008 -0.820012525097421 0.058974877920091 -0.0159092589995106 0.0451381487060532 0.0610836896350591 0.73590713932928 -0.151903654431164 0.168984761764787 -0.734103824017136 0.358293055745714 -0.0275122927328623 -0.029743215684562
gutter,0.67165237402826 0.559422195427684 -0.158447314050767 0.0256277916074193 0.724442319510049 -0.383809333138237 -0.47896777625803 -0.730730348358853 0.132239036298191 -0.0464326908429711 0.0179313154485057 0.248672046177732 -0.419058408148636 0.944730760131264 0.682497039354503 0.506914147346123 0.106540767609129 -0.596724872619487 0.178278517202789 0.64189476630118 0.236788704058633 0.459584454919004 0.0462112617226295 -0.247972156307346 -0.581754902787597 -0.461778227014686 -0.325153994225113 0.145842955143413 0.20244813809412 -0.361947446610811 0.349657024821224 -0.224006339511148 0.443187925924671 0.505232528301288 0.31232896832109 0.943053198594124 -0.368352672584288 -0.255368443760983 -0.285315761360425 0.366224437589761 0.00851937742579228 0.159663973846814 0.20510854511806 0.321908457387952 0.602137758950478 0.122960775483294 -0.23765730289712 -0.285384512291486 -0.512465163089439 0.551863422375875,0.671652374,0.559422195,-0.158447314,0.025627792,0.72444232,-0.383809333,-0.478967776,-0.730730348,0.132239036,-0.046432691,0.017931315,0.248672046,-0.419058408,0.94473076,0.682497039,0.506914147,0.106540768,-0.596724873,0.178278517,0.641894766,0.236788704,0.459584455,0.046211262,-0.247972156,-0.581754903,-0.461778227,-0.325153994,0.145842955,0.202448138,-0.361947447,0.349657025,-0.22400634,0.443187926,0.505232528,0.312328968,0.943053199,-0.368352673,-0.255368444,-0.285315761,0.366224438,0.008519377,0.159663974,0.205108545,0.321908457,0.602137759,0.122960775,-0.237657303,-0.285384512,-0.512465163,0.551863422,0.67165237402826 0.559422195427684 -0.158447314050767 0.0256277916074193 0.724442319510049 -0.383809333138237 -0.47896777625803 -0.730730348358853 0.132239036298191 -0.0464326908429711 0.0179313154485057 0.248672046177732 -0.419058408148636 0.944730760131264 0.682497039354503 0.506914147346123 0.106540767609129 -0.596724872619487 0.178278517202789 0.64189476630118 0.236788704058633 0.459584454919004 0.0462112617226295 -0.247972156307346 -0.581754902787597 -0.461778227014686 -0.325153994225113 0.145842955143413 0.20244813809412 -0.361947446610811 0.349657024821224 -0.224006339511148 0.443187925924671 0.505232528301288 0.31232896832109 0.943053198594124 -0.368352672584288 -0.255368443760983 -0.285315761360425 0.366224437589761 0.00851937742579228 0.159663973846814 0.20510854511806 0.321908457387952 0.602137758950478 0.122960775483294 -0.23765730289712 -0.285384512291486 -0.512465163089439 0.551863422375875
guys,0.797106300225312 -0.175902685932196 -0.418542614209872 0.374716876029817 -0.158536914989465 0.0571311715334729 -0.327820710079838 -0.0114248824862991 -0.635636818030816 0.373531184626295 0.0555915687079295 0.1644639786547 -0.516670638700887 0.12167577163522 0.445148975612514 -0.263750677804472 -0.0430657667193901 -0.223154545128291 0.468089828753526 0.453494719002776 -0.00276975637862308 -0.369551416682619 -0.154962655398894 0.42947620168754 0.465937562156487 -0.310925454893405 0.11791089236305 0.720231685558008 0.843785879409666 -0.147079122858312 -0.206235564142105 -0.646969812064312 -0.799745796816854 -0.65049090833591 0.461039683542675 0.705898032691054 -0.464392302007517 -0.297644452959508 -0.876531223086355 0.00934270208513797 -0.235964779262706 0.535418353104515 0.0415384031957865 0.0968337915278403 -0.463918977191647 -0.0340869277932523 0.436658104547342 -0.231643766235658 0.149035800189958 -0.281787439949813,0.7971063,-0.175902686,-0.418542614,0.374716876,-0.158536915,0.057131172,-0.32782071,-0.011424882,-0.635636818,0.373531185,0.055591569,0.164463979,-0.516670639,0.121675772,0.445148976,-0.263750678,-0.043065767,-0.223154545,0.468089829,0.453494719,-0.002769756,-0.369551417,-0.154962655,0.429476202,0.465937562,-0.310925455,0.117910892,0.720231686,0.843785879,-0.147079123,-0.206235564,-0.646969812,-0.799745797,-0.650490908,0.461039684,0.705898033,-0.464392302,-0.297644453,-0.876531223,0.009342702,-0.235964779,0.535418353,0.041538403,0.096833792,-0.463918977,-0.034086928,0.436658105,-0.231643766,0.1490358,-0.28178744,0.797106300225312 -0.175902685932196 -0.418542614209872 0.374716876029817 -0.158536914989465 0.0571311715334729 -0.327820710079838 -0.0114248824862991 -0.635636818030816 0.373531184626295 0.0555915687079295 0.1644639786547 -0.516670638700887 0.12167577163522 0.445148975612514 -0.263750677804472 -0.0430657667193901 -0.223154545128291 0.468089828753526 0.453494719002776 -0.00276975637862308 -0.369551416682619 -0.154962655398894 0.42947620168754 0.465937562156487 -0.310925454893405 0.11791089236305 0.720231685558008 0.843785879409666 -0.147079122858312 -0.206235564142105 -0.646969812064312 -0.799745796816854 -0.65049090833591 0.461039683542675 0.705898032691054 -0.464392302007517 -0.297644452959508 -0.876531223086355 0.00934270208513797 -0.235964779262706 0.535418353104515 0.0415384031957865 0.0968337915278403 -0.463918977191647 -0.0340869277932523 0.436658104547342 -0.231643766235658 0.149035800189958 -0.281787439949813
